@type	@id	@lat	@lon	name	brand	operator	shop	opening_hours	addr:city	addr:postcode	addr:street	website	phone
node	1198852385	59.9234702	10.7930628	Coop Mega Hasle torg	Coop Mega		supermarket	"Mo-Fr 08:00-22:00, Sa 09:00-20:00"				https://www.coop.no/butikker/coop-mega/coop-mega-hasle-torg-4358	+47 22 93 93 10
node	1200196673	59.9219380	10.7971360	Joker Hasle	Joker		supermarket	"Mo-Fr 08:00-22:00, Sa-Su 09:00-22:00"					+47 91660094
node	1200404358	63.4364930	10.4162960	Rema 1000 Solsiden	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 73521380
node	1200708177	59.9243896	10.7876412	Bunnpris Grenseveien	Bunnpris		supermarket	"Mo-Fr 08:00-22:00, Sa-Su 09:00-22:00"					+47 22196040
node	1206294394	60.3931970	5.3189530	Rema 1000 Kalmarhuset	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 55902898
node	1210971356	59.9254299	10.7599935	Joker Grunerløkka	Joker		supermarket	"Mo-Sa 08:00-24:00, Su 09:00-23:00"					+47 45873076
node	1210971420	59.9207830	10.7744500	Sofienberg mat			supermarket	"Mo-Fr 08:00-22:00, Sa-Su 09:00-22:00"					
node	1214994272	59.9210970	10.7125880				convenience	Mo-Fr 08:30-17:30; Sa 08:30-14:00					
node	1215735883	59.7508931	10.1623269	Kiwi Landfalløya	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/finn-butikk/kiwi-375-landfalloya	+47 32828385
node	1215968946	59.9124650	10.7619080	Meny Grønland	Meny		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"					+47 22052650
node	1218869393	59.7470080	10.1921020	Rema 1000 Vinjesgate	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 32837840
node	1219078145	59.9190470	10.7591904	Joker Schous plass	Joker		supermarket	"Mo-Sa 08:00-24:00, Su 09:00-24:00"					+47 45976105
node	1222917772	63.9655610	10.2157880	Extra Åfjord	Extra		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"				https://www.coop.no/butikker/extra/extra-afjord-2530	+47 97 57 56 44
node	1224567872	67.2984971	14.4045852	Joker Rønvik	Joker		supermarket	Mo-Su 10:00-22:00					+47 75509240
node	1224681119	59.5296005	10.0882775	Kiwi Hof	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 33095090
node	1225126861	59.7930330	10.4851400	Coop Prix Bjerkås Vestviken	Coop Prix		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00"				https://www.coop.no/butikker/coop-prix/coop-prix-bjerkas-nbda-4056	+47 66 90 34 54
node	1225147950	59.7857690	10.4893010	Rema 1000 Slemmestad	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 31280016
node	1228038843	59.1039427	10.2428065	Mix Handleriet Asnes	Mix	MIX	convenience	Mo-Su 09:00-21:00					
node	1228115657	58.4592670	8.7658780	7-Eleven Kirkebasaren	7-Eleven		convenience	"Mo-Th 07:00-24:00, Fr 07:00-04:00, Sa 08:00-04:00, Su 08:00-23:00"				https://www.7-eleven.no/	+47 37027802
node	1228115740	58.4592500	8.7663710	Kiwi Arendal sentrum	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 37022455
node	1228973766	59.5696267	7.9872370	Spar Vinje	Spar		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-20:00"					+47 35071260
node	1229466434	63.0587080	9.1958220	Bunnpris Rindal	Bunnpris		supermarket	"Mo-Fr 08:00-22:00, Sa 09:00-20:00"					+47 96014859
node	1229587118	59.7921110	10.4475600	Extra Heggedal	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-heggedal-4723	+47 66 79 75 11
node	1231258961	59.7941784	5.1719306				supermarket						
node	1234252102	59.4101610	9.0676780	Rema 1000 Bø	Rema 1000		supermarket	Mo-Sa 07:00-23:00				https://www.rema.no/butikker/vestfold-og-telemark/bo/rema-1000-bo/	+47 35950501
node	1234971955	62.5925845	9.6846670	Kiwi Oppdal	Kiwi		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-22:00"					+47 72424040
node	1236115275	61.2261850	7.1004030	Rema 1000 Sogndal	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 57673127
node	1237659093	60.3096230	5.3458290	Rema 1000 Skjold	Rema 1000		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-21:00"					+47 55105433
node	1245991017	59.8341960	11.1386390	Extra Flateby	Extra		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"					
node	1246009145	59.8298030	11.1524930	Spar Flateby	Spar		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"					+47 64923560
node	1246157308	58.9055380	6.0980290	Joker Lysefjorden	Joker		supermarket	"Mo-Fr 07:00-20:00, Sa 09:00-18:00"					+47 51703900
node	1246262194	58.2489710	8.3760390	Kiwi Ole Olsen	Kiwi		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-21:00"					+47 37270059
node	1249066180	68.4449430	17.4516960	Rema 1000 Rombaksveien	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 47677062
node	1255223390	61.4924115	6.1123502	Coop Marked Vassenden	Coop Marked		supermarket	"Mo-Fr 08:00-20:00, Sa 08:00-18:00"				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-vassenden-1378	+47 57 72 72 00
node	1255223398	61.4879676	6.0824675	Spar Jølstraholmen	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-22:00, Su 09:00-22:00"					+47 57727135
node	1256044763	63.0241040	8.5878750	Matkroken Bæverfjord	Matkroken		supermarket	"Mo-Fr 09:00-19:00, Sa 09:00-16:00"				https://www.coop.no/butikker/coop-marked-matkroken/matkroken-baeverfjord-4395	+47 71 66 26 21
node	1258380819	59.9089625	10.7870007	Kiwi Vålerenga	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 22194400
node	1262352965	59.8993360	10.5798910	Meny Høvik	Meny		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"					+47 67102400
node	1262634944	59.7433987	10.2035054	7-Eleven Drammen	7-Eleven		convenience	"Mo-Fr 06:00-24:00, Sa-Su 00:00-24:00"					+47 32830699
node	1270690166	59.7493810	10.2472360	Rema 1000 Lierstranda	Rema 1000		supermarket	Mo-Sa 07:00-23:00				https://www.rema.no/butikker/buskerud/lier/rema-1000-lierstranda	+47 32849490
node	1270698446	59.7556920	10.2617710	Kiwi Vitbank	Kiwi		supermarket	"Mo-Sa 07:00-23:00, Su 10:00-21:00"				https://kiwi.no/finn-butikk/kiwi-420-vitbank	+47 32841960
node	1270700464	59.7864580	10.2419950	Kiwi Lierbyen	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/finn-butikk/kiwi-528-lierbyen	+47 32849631
node	1270700469	59.7869980	10.2444100	Rema 1000 Lierbyen	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 32847188
node	1270703282	59.8153018	10.2489551	Kiwi Lyngåskrysset	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 32851105
node	1273407095	59.7592670	10.4599761	Kiwi Bødalen	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 31285050
node	1274116364	68.4074100	17.4140720	Rema 1000 Ankenes	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 76957212
node	1280352831	58.2000760	8.0329270	Joker Justvik	Joker		supermarket	"Mo-Fr 07:30-22:00, Sa 07:30-21:00"					+47 38198168
node	1281693898	60.0598770	5.6435520	Bunnpris Lundegrend	Bunnpris		supermarket	"Mo-Fr 09:00-20:00, Sa 09:00-18:00, Su 12:00-17:00"					+47 53433102
node	1282221002	59.8454790	10.6706750	Extra Nesoddtangen	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-nesoddtangen-4262	+47 66 91 48 39
node	1282531286	58.1342004	7.9541042	"Slettheia, SPAR"		Posten	convenience						
node	1286847250	60.1976460	5.3581041	Drange Dagligvarer			convenience						
node	1288334853	61.4590620	5.8904400	Rema 1000 Vie	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 57821029
node	1291405844	63.6932300	9.6605000	Extra Brekstad	Extra		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"				https://www.coop.no/butikker/extra/extra-brekstad-2552	+47 97 57 56 10
node	1291415573	59.9329220	10.7414040	Nærbutikken Fayes gate	Nærbutikken		supermarket	"Mo-Fr 09:00-21:00, Sa 09:00-20:00, Su 10:00-20:00"					+47 22460732
node	1295768960	62.2979800	7.2641900	Spar Valldal	Spar		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-20:00, Su 10:00-18:00"					+47 48082101
node	1298853011	59.9407210	10.7290690	Kiwi Trikkesløyfa	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/Stottemeny/Butikker-og-apningstider/Oslo/OSLO/Kiwi-586-Trikkesloyfa/	+47 22693207
node	1299474511	59.6687749	9.6524934	Meny Stortorvet	Meny		supermarket	"Mo-Fr 09:00-20:00, Sa 09:00-19:00"				https://meny.no/Finn-butikk/MENY-Stortorvet/	+47 32865600
node	1300311258	63.0909735	7.8092587	Kiwi Rensvik	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 71582960
node	1309184678	59.9298960	10.7806456	Rema 1000 Rosenhoff	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 22717390
node	1311005118	59.9527553	10.8678278	Meny Kalbakken	Meny		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"					+47 22802080
node	1311005120	59.9521300	10.8675930	Rema 1000 Kalbakken	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 22167042
node	1312709950	59.9329977	10.7332943	Joker Adamstuen	Joker		supermarket	"Mo-Fr 06:00-23:00, Sa-Su 07:00-24:00"					+47 90472227
node	1312713751	59.9282570	10.7319130	Extra Thereses gate	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-theresesgate-4091	+47 22 93 13 00
node	1313510570	60.7610704	9.4459091	Ellingsæter matbutikk			supermarket					http://ellingsaeter.no/	
node	1324765796	61.1250760	10.4565440	Rema 1000 Helleberg	Rema 1000		supermarket	Mo-Sa 07:00-23:00				https://butikk.rema.no/REMA+1000+Helleberg/215039	+47 61269550
node	1324765801	61.1272250	10.4530220	Coop Mega Lillehammer	Coop Mega		supermarket	"Mo-Fr 08:00-21:00, Sa 09:00-20:00"				https://www.coop.no/butikker/coop-mega/coop-mega-lillehammer-2079	+47 61 24 71 20
node	1325141146	60.5055810	5.4306810	Extra Valestrand	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-valestrand-1471	+47 56 39 43 09
node	1329411550	59.9211435	10.7591569	7-Eleven Schous plass	7-Eleven		convenience	24/7					+47 22805408
node	1331429759	59.9416260	10.7720390	Joker Sandaker	Joker		supermarket	"Mo-Fr 07:00-24:00, Sa-Su 09:00-24:00"					+47 47456169
node	1340035843	62.6103200	6.2051030	Joker Lepsøy	Joker		supermarket	Mo-Sa 05:00-24:00					+47 70218000
node	1341690980	69.9639950	23.2709200	Rema 1000 Alta	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 78437550
node	1345299376	59.9556141	10.7854196	7-Eleven Grefsen	7-Eleven		convenience	"Mo-Fr 07:00-24:00; Sa,Su 08:00-24:00"					+47 22222772
node	1348086821	58.3357642	8.6143527	Handleriet			convenience						
node	1349742678	59.9508980	10.8674220	Snarkjøp Kalbakken	Snarkjøp		supermarket						
node	1349742681	59.9511395	10.8670405	Neithal			convenience						
node	1349754419	59.9516541	10.8754212	Asia Town			supermarket						
node	1350437066	63.4368783	10.4315306	Bunnpris			supermarket	Mo-Fr 08:00-22:00; Sa 09:00-21:00; Su 10:00-22:00					
node	1352361830	63.5085680	10.0192310	Coop Prix Stadsbygd	Coop Prix		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-stadsbygd-1833	+47 97 57 56 54
node	1352361852	63.5110720	10.0148550	Spar Stadsbygd	Spar		supermarket	"Mo-Sa 08:00-22:00, Su 10:00-22:00"					+47 73854450
node	1361473272	58.2320910	6.5387650	Matkroken Kirkehamn	Matkroken		supermarket	"Mo-Fr 09:00-18:00, Sa 10:00-16:00, Su 12:00-15:00"				https://www.coop.no/butikker/coop-marked-matkroken/matkroken-kirkehamn-4958	+47 38 37 21 53
node	1362056926	68.6883220	14.4738060	Coop Prix Straume	Coop Prix		supermarket	Mo-Sa 08:00-22:00				https://www.coop.no/butikker/coop-prix/coop-prix-straume-1902	+47 76 13 82 65
node	1363867000	59.9192997	10.7646613	Kiwi Schous plass	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 22681010
node	1364910760	71.0386952	27.8519634	Mix Johannes Nilsen Handleri	Mix		convenience	Mo-Sa 11:00-20:00; Su 17:00-20:00					
node	1366364656	61.6443009	10.0917659				convenience						
node	1367067359	63.2066730	8.0425960	Coop Prix Tustna	Coop Prix		supermarket	"Mo-Fr 08:00-21:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-tustna-1488	+47 97 99 48 75
node	1369426708	65.8229220	12.4282820	Joker Tjøtta	Joker		supermarket	Mo-Sa 06:00-24:00					+47 75046345
node	1371276860	62.7769216	8.0657073	Extra Eidsvåg	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-eidsvag-1511	+47 97 99 49 65
node	1371624894	59.9378562	10.8118961	Tenza Norge AS			convenience	Mo-Fr 10:00-19:00; Sa 10:00-18:00					
node	1371758091	58.8951400	9.2858480	Extra Haugtun	Extra		supermarket	"Mo-Sa 07:00-23:00, Su 09:00-21:00"				https://www.coop.no/butikker/extra/extra-haugtun-4364	+47 35 98 69 40
node	1372003214	60.3308558	11.2141327	Extra Hammerås	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-hammeras-1222	+47 63 96 04 69
node	1372829119	62.6639766	6.2720642				convenience						
node	1373172628	69.4954900	20.8316910	Coop Prix Birtavarre	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 09:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-birtavarre-1936	+47 90 53 47 44
node	1373859711	63.3535030	10.3553010	Spar Heimdal	Spar		supermarket	"Mo-Fr 08:00-22:00, Sa 09:00-21:00"					+47 72597220
node	1373859712	63.3534120	10.3568780	Bunnpris Heimdal	Bunnpris		supermarket	"Mo-Fr 08:00-22:00, Sa 09:00-21:00, Su 11:00-22:00"					+47 72846466
node	1373921226	63.3516630	10.3541070	Rema 1000 Heimdal	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 72846680
node	1374533790	69.3631000	17.0539750	Matkroken Gryllefjord	Matkroken		supermarket	"Mo-Fr 09:00-20:00, Sa 09:00-16:00"				https://www.coop.no/butikker/coop-marked-matkroken/matkroken-gryllefjord-4410	+47 91 56 59 83
node	1376615636	59.9429340	10.7028990	Rema 1000 Vinderen	Rema 1000		supermarket	Mo-Sa 07:00-23:00				https://www.rema.no/butikker/oslo/oslo/rema-1000-vinderen/	+47 23223744
node	1376727142	59.9433200	10.7037900	Coop Mega Vinderen	Coop Mega		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-mega/coop-mega-vinderen-4316	+47 23 22 29 30
node	1376727148	59.9434605	10.7039472				supermarket						
node	1381677677	63.3539230	10.3798410	Rema 1000 Rognbudalen	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 72555500
node	1384216355	60.3567120	5.3592360	Meny Sletten	Meny		supermarket	"Mo-Fr 08:00-21:00, Sa 09:00-20:00"				https://www.meny.no/	+47 55598900
node	1385404176	61.0065040	6.4139630	Nærbutikken Fjorden	Nærbutikken		supermarket	Mo-Su 07:00-23:00					+47 57696142
node	1385405270	61.0854359	6.5818078	Spar Vik	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-20:00"					+47 57695144
node	1388494334	60.3893980	5.3233300	7-Eleven Christies gate	7-Eleven		convenience	24/7					+47 55330147
node	1395427612	67.2894693	14.5678025	Extra Mørkved	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-morkved-1877	+47 75 51 44 60
node	1401049510	59.9269596	10.8650308	Mix Trosterud	Mix		convenience	Mo-Fr 09:00-22:00; Sa-Su 10:00-22:00					
node	1402309884	60.8845265	10.9430792	Eurospar Brumunddal	Spar		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-20:00"					+47 62331640
node	1402309889	60.8850431	10.9453037	Kiwi Brumunddal	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 62343230
node	1410854897	59.9211480	10.9557200	Bunnpris Skårer	Bunnpris		supermarket	"Mo-Fr 07:00-22:00, Sa-Su 09:00-22:00"					+47 67920160
node	1410854916	59.9270400	10.9544310	Kiwi Solheim	Kiwi		supermarket	Mo-Sa 07:00-23:00				https://kiwi.no/Finn-butikk/Kiwi-Solheim/	+47 67912770
node	1411569987	59.9153510	10.7431260	Coop Prix Vg-Huset	Coop Prix		supermarket	"Mo-Fr 06:00-21:00, Sa 09:00-20:00"				https://www.coop.no/butikker/coop-prix/coop-prix-vg-huset-4216	+47 22 33 91 10
node	1411957648	65.6761560	11.9595670	Coop Prix Vega	Coop Prix		supermarket	"Mo-Fr 08:00-22:00, Sa 09:00-20:00, Su 11:00-18:00"				https://www.coop.no/butikker/coop-prix/coop-prix-vega-1737	+47 75 03 50 01
node	1411957895	65.6763630	11.9636710	Spar Vega	Spar		supermarket	"Mo-Fr 07:30-22:00, Sa 09:00-20:00"					+47 75035266
node	1415047605	59.9313400	10.7337340	Joker Thereses gate	Joker		supermarket	"Mo-Sa 07:00-23:00, Su 08:00-23:00"					+47 90174356
node	1416401542	62.5579140	7.6838120	Bunnpris Åndalsnes	Bunnpris		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00, Su 10:00-18:00"				https://www.bunnpris.no/butikker/bunnpris-andalsnes	+47 40192414
node	1416736875	59.9295860	10.7333110	Bunnpris Theresesgt	Bunnpris		supermarket	"Mo-Fr 07:00-00:00, Sa-Su 08:00-00:00"					+47 22565850
node	1417294594	63.1088140	7.7835210	Kiwi Løkkemyra	Kiwi		supermarket	"Mo-Sa 07:00-23:00, Su 10:00-23:00"					+47 71525877
node	1417294607	63.1088230	7.7863610	Rema 1000 Løkkemyra	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 71583904
node	1417343315	69.9718770	23.2767090	Extra Midtbakken	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-midtbakken-2000	+47 97 70 87 83
node	1418920490	61.4888465	8.8434755	Camp Maurvangen			convenience						
node	1421446990	69.0041630	23.0422350	Rema 1000 Kautokeino	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 78487840
node	1422714473	58.9001122	9.3172707				supermarket						
node	1422960127	59.9432398	10.7705432	Kiwi Sandakerveien	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 22227106
node	1423103734	62.6525700	7.3389140	Nærbutikken Sekken	Nærbutikken		supermarket	"Mo-Th 09:00-17:30, Fr 09:00-19:00, Sa 10:00-14:00"					+47 71200410
node	1424421870	59.5608341	9.2481349	Spar Notodden	Spar		supermarket	"Mo-Fr 07:00-21:00, Sa 08:00-20:00"				https://spar.no/finn-butikk/spar-notodden	+47 35011030
node	1424647231	60.3051770	5.2826680	Rema 1000 Fanatorget	Rema 1000		supermarket	Mo-Sa 07:00-23:00				https://www.rema.no/butikker/Bergen/REMA-1000-Fanatorget/323397	+47 55991480
node	1425066830	60.9331300	5.1347882	Matkroken Dalsøyra	Matkroken		supermarket	"Mo-Th 09:00-19:00, Fr 09:00-20:00, Sa 09:00-18:00"				https://www.coop.no/butikker/coop-marked-matkroken/matkroken-dalsoyra-4398	+47 57 78 32 34
node	1427194518	63.4230450	10.3897840	Coop Prix Øya	Coop Prix		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-23:00"				https://www.coop.no/butikker/coop-prix/coop-prix-oya-1802	+47 40 00 12 25
node	1428088636	60.3011180	6.1693620	Tørvikbygd landhandel	Snarkjøp		supermarket						
node	1432260551	61.3115747	12.2679736	Kiwi Trysil	Kiwi		supermarket	"Mo-Fr 07:00-23:00, Sa 07:00-21:00, Su 10:00-21:00"					+47 62450757
node	1433533635	63.3665270	10.3487650	Extra Kolstad	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-kolstad-1822	+47 40 00 12 45
node	1437805528	61.8908220	11.0774870	Coop Marked Øvre Rendal	Coop Marked		supermarket	"Mo-Th 09:00-18:00, Fr 09:00-20:00, Sa 09:00-18:00"				https://www.coop.no/butikker/coop-marked-matkroken/coop-marked-ovre-rendal-2016	+47 90 70 36 72
node	1439756031	59.9375050	10.7548200	Joker Sagene	Joker		supermarket	24/7					+47 22353120
node	1439756033	59.9382490	10.7572060	Extra Bjølsen	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-bjolsen-4280	+47 94 17 66 99
node	1439756034	59.9397800	10.7595650	Joker Maridalsveien	Joker		supermarket	"Mo-Sa 07:00-24:00, Su 09:00-24:00"					+47 95860558
node	1449217575	59.9508770	10.8896400	Nærbutikken Grorud	Nærbutikken		supermarket	"Mo-Sa 09:00-21:00, Su 10:00-20:00"					+47 22253030
node	1450595232	58.9882930	9.8728480	Meny Helgeroa	Meny		supermarket	"Mo-Fr 07:00-22:00, Sa 07:00-20:00, Su 10:00-18:00"				http://www.sondersrodtunet.no	+47 33118060
node	1453634835	58.0974245	7.8145249	Coop Mega Søgne	Coop Mega		supermarket	"Mo-Fr 08:00-22:00, Sa 08:00-20:00"				https://www.coop.no/butikker/coop-mega/coop-mega-sogne-4753	+47 38 05 18 30
node	1457323054	69.6911717	18.8641847	Eurospar Kvaløysletta	Spar		supermarket	Mo-Sa 07:00-23:00				https://spar.no/Finn-butikk/EUROSPAR-Kvaloysletta	+47 77650800
node	1457874446	58.0228270	7.0006400	Nærbutikken Korshamn	Nærbutikken		supermarket	Mo-Su 07:00-23:00					+47 38347190
node	1459542250	69.9657630	23.2760830	Kiwi Alta sentrum	Kiwi		supermarket	"Mo-Sa 07:00-23:00, Su 10:00-21:00"					+47 78442540
node	1460565415	58.9777950	5.7049080	Kiwi Tasta	Kiwi		supermarket	Mo-Sa 07:00-23:00					+47 51532677
node	1467547679	59.9197380	10.6249500	Extra Jar	Extra		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-21:00"				https://www.coop.no/butikker/extra/extra-jar-4284	+47 67 58 06 95
node	1470887910	60.3276001	11.2598273	Rema 1000 Eidsvoll	Rema 1000		supermarket	Mo-Sa 07:00-23:00					+47 63964995
node	1486026488	59.9115380	10.7785890	Coop Prix Kampen	Coop Prix		supermarket	"Mo-Fr 08:00-23:00, Sa 09:00-22:00"				https://www.coop.no/butikker/coop-prix/coop-prix-kampen-2127	+47 22 19 54 61
node	1487057115	59.8953922	5.0909481	Nærbutikken E. Johnsen & Sønner			convenience						
node	1488586359	60.0613884	10.3093710	Spar Sundvollen	Spar		supermarket	"Mo-Fr 07:00-23:00, Sa 08:00-20:00"					+47 32158710
node	1489410776	61.5304706	10.1411904	Extra Ringebu	Extra		supermarket	"Mo-Fr 07:00-22:00, Sa 08:00-21:00, Su 11:00-19:00"				https://www.coop.no/butikker/extra/extra-ringebu-2040	+47 61 28 18 80
node	1494568031	59.3256670	8.4843170	Joker Vrådal	Joker		supermarket	"Mo-Fr 08:00-20:00, Sa 09:00-18:00, Su 11:00-16:00"					+47 35056112
node	1497194453	59.1210226	11.3795189	Meny Halden	Meny		supermarket	"Mo-Fr 09:00-20:00, Sa 09:00-19:00"					+47 69190650
node	1497699323	60.1406090	11.2113270	Extra Algarheimveien	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-algarheimveien-4255	+47 63 93 67 20
node	1498369396	59.1195370	11.3867600	Joker Torvet Halden	Joker		supermarket	"Mo-Fr 07:00-23:00, Sa-Su 09:00-23:00"					+47 47979241
node	1505524176	59.9284000	11.4445000	Extra Aurskog	Extra		supermarket	Mo-Sa 07:00-23:00				https://www.coop.no/butikker/extra/extra-aurskog-1048	+47 63 85 44 90
node	1506608498	59.9355520	10.7756510	Joker Torshov	Joker		supermarket	"Mo-Fr 07:00-24:00, Sa 08:00-24:00, Su 09:00-24:00"					+47 47973262
